checked_at,source_kind,url,final_url,facility_count,sample_facility_names,sample_facility_ids,http_status,ok,error,load_ms,html_bytes,charset,page_title,meta_description,h1_count,h1_text,h2_count,text_chars,image_count,css_count,css_bytes,table_count,deprecated_tag_count,has_viewport,has_media_query,has_flex_grid,has_responsive_units,has_canonical,has_og,has_schema,has_favicon,has_tel,has_address,has_hours,has_map,has_sns,sns_platforms,design_score,clarity_score,content_score,cleanliness_score,speed_score,seo_score,mobile_score,sns_score,total_score,grade,notes
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=22,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=22,8,ウイング薬局|みずの薬局 本店|みずの薬局 みずの坂店|キョーワ薬局 瀬戸口店|七福神薬局,name_tel:ウイング薬局|0561-85-6301|name_tel:みずの薬局本店|0561-89-3777|name_tel:みずの薬局みずの坂店|0561-97-8222|name_tel:キョーワ薬局瀬戸口店|0561-76-4522|name_tel:七福神薬局|0561-56-0798,503,0,,49,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=23,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=23,8,ドラッグプラス|松田薬局|キョーワ薬局 赤池店|キョーワ薬局 日進店|なの花薬局 梅森台店,name_tel:ドラッグプラス|0561-42-8260|name_tel:松田薬局|0561-73-6811|name_tel:キョーワ薬局赤池店|052-680-7991|name_tel:キョーワ薬局日進店|052-807-1201|name_tel:なの花薬局梅森台店|052-806-3135,503,0,,45,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=24,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=24,2,貴船薬局 東郷店|桜ヶ丘調剤薬局,name_tel:貴船薬局東郷店|0561-76-9910|name_tel:桜ヶ丘調剤薬局|0561-56-0201,503,0,,39,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=25,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=25,1,はなみずき薬局,name_tel:はなみずき薬局|0561-62-5952,503,0,,42,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=28,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=28,1,ライム薬局,name_tel:ライム薬局|0568-25-9911,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=29,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=29,3,だるま堂薬局|びわじま調剤薬局|ヤハタ薬局 二ツ杁店,name_tel:だるま堂薬局|052-501-3813|name_tel:びわじま調剤薬局|052-505-8101|name_tel:ヤハタ薬局二ツ杁店|052-784-8814,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=3,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=3,5,昭和薬局|天池ホーム薬局|きしはた調剤薬局|ケミストムトウ薬局 八事店|スズキ調剤薬局,name_tel:昭和薬局|052-881-9451|name_tel:天池ホーム薬局|052-871-2349|name_tel:きしはた調剤薬局|052-735-8840|name_tel:ケミストムトウ薬局八事店|052-861-0515|name_tel:スズキ調剤薬局|052-759-0252,503,0,,41,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=30,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=30,2,あい薬局 豊山店|とよやま調剤薬局,name_tel:あい薬局豊山店|0568-68-8027|name_tel:とよやま調剤薬局|0568-39-0113,503,0,,45,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=33,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=33,2,甚目寺調剤薬局|調剤薬局ツチ家 七宝店,name_tel:甚目寺調剤薬局|052-449-3238|name_tel:調剤薬局ツチ家七宝店|052-485-8583,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=35,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=35,3,くすりの山善|山善薬局 新開店|山善薬局 中地店,name_tel:くすりの山善|0567-26-2960|name_tel:山善薬局新開店|0567-97-3814|name_tel:山善薬局中地店|0567-55-8777,503,0,,45,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=36,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=36,1,さおり調剤薬局,name_tel:さおり調剤薬局|0567-25-6101,503,0,,46,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=39,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=39,2,健やか薬局|調剤薬局amano 桃花台店,name_tel:健やか薬局|0568-48-1496|name_tel:調剤薬局amano桃花台店|0568-47-2920,503,0,,47,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=4,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=4,7,アプリコ薬局|覚王山かりん薬局|かりん薬局 田代調剤センター|かりん薬局 茶屋ケ坂調剤センター|ケミストムトウ薬局 千種台店,name_tel:アプリコ薬局|052-723-7373|name_tel:覚王山かりん薬局|052-753-7891|name_tel:かりん薬局田代調剤センター|052-753-4700|name_tel:かりん薬局茶屋ケ坂調剤センター|052-739-7116|name_tel:ケミストムトウ薬局千種台店|052-712-5112,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=41,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=41,3,パール調剤薬局 犬山店|アポロ調剤薬局|カワムラ薬局,name_tel:パール調剤薬局犬山店|0568-63-3530|name_tel:アポロ調剤薬局|0568-68-8768|name_tel:カワムラ薬局|0568-65-6203,503,0,,42,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=42,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=42,1,あさかぜ薬局,name_tel:あさかぜ薬局|0587-66-8855,503,0,,43,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=5,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=5,5,きのはな調剤薬局|スパーク調剤薬局|第二名東薬局|フォレスト調剤薬局|ルピナス調剤薬局,name_tel:きのはな調剤薬局|052-839-5881|name_tel:スパーク調剤薬局|052-805-4760|name_tel:第二名東薬局|052-803-6880|name_tel:フォレスト調剤薬局|052-808-0055|name_tel:ルピナス調剤薬局|052-680-7117,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=6,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=6,11,荒子さくら薬局|稲本薬局|ウッディ調剤薬局|大島薬局|ケミストムトウ薬局 昭和橋店,name_tel:荒子さくら薬局|052-799-7415|name_tel:稲本薬局|052-361-0268|name_tel:ウッディ調剤薬局|052-363-1235|name_tel:大島薬局|052-352-8538|name_tel:ケミストムトウ薬局昭和橋店|052-651-2479,503,0,,42,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=7,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=7,6,大池薬局|かりん薬局 丸の内調剤センター|かりん薬局 金山総合駅前店|新栄ホーム薬局|マリン薬局,name_tel:大池薬局|052-321-2145|name_tel:かりん薬局丸の内調剤センター|052-201-2228|name_tel:かりん薬局金山総合駅前店|052-321-5300|name_tel:新栄ホーム薬局|052-253-6211|name_tel:マリン薬局|052-332-1195,503,0,,41,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=8,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=8,9,あたご調剤薬局|井上薬局|オレンジ調剤薬局|調剤薬局amano サンロード東店|調剤薬局amano JRゲートタワー店,name_tel:あたご調剤薬局|052-462-9341|name_tel:井上薬局|052-461-2983|name_tel:オレンジ調剤薬局|052-412-4193|name_tel:調剤薬局amanoサンロード東店|052-589-2021|name_tel:調剤薬局amanoJRゲートタワー店|052-756-2081,503,0,,41,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=9,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00018&area=9,12,大坂屋薬局|かさとり調剤薬局|かさとり調剤薬局 鳥見店|かりん薬局 那古野調剤センター|かりん薬局 枇杷島店,name_tel:大坂屋薬局|052-531-0327|name_tel:かさとり調剤薬局|052-528-3545|name_tel:かさとり調剤薬局鳥見店|052-325-6647|name_tel:かりん薬局那古野調剤センター|052-485-9606|name_tel:かりん薬局枇杷島店|052-528-5225,503,0,,46,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=101,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=101,3,あかつき接骨院|ひの接骨院|みなみ接骨院,name_tel:あかつき接骨院|059-324-8055|name_tel:ひの接骨院|059-340-4141|name_tel:みなみ接骨院|059-328-5885,503,0,,41,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=11,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=11,2,あだち鍼灸接骨院|しんご接骨院 鍼灸指圧院,name_tel:あだち鍼灸接骨院|052-883-1419|name_tel:しんご接骨院鍼灸指圧院|052-851-0901,503,0,,44,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=12,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=12,2,さくらはり灸接骨院|平林鍼灸接骨院,name_tel:さくらはり灸接骨院|052-624-8200|name_tel:平林鍼灸接骨院|052-877-0811,503,0,,41,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=13,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=13,7,キタガワはり灸接骨院|なかむら接骨院|朝倉接骨院|石島接骨院|倉知接骨院,name_tel:キタガワはり灸接骨院|052-384-7502|name_tel:なかむら接骨院|052-381-9959|name_tel:朝倉接骨院|052-383-7634|name_tel:石島接骨院|052-383-6525|name_tel:倉知接骨院|052-384-8344,503,0,,42,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=14,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=14,5,スマイル接骨院|マサキ接骨院|片岡接骨院|かんぞう心接骨院|桜南接骨院・桜南鍼灸院,name_tel:スマイル接骨院|052-694-0155|name_tel:マサキ接骨院|052-614-1239|name_tel:片岡接骨院|052-825-1528|name_tel:かんぞう心接骨院|052-822-6060|name_tel:桜南接骨院・桜南鍼灸院|052-811-3014,503,0,,43,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=15,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=15,2,うすい接骨院|名東鍼灸院・接骨院,name_tel:うすい接骨院|052-725-8788|name_tel:名東鍼灸院・接骨院|052-726-5203,503,0,,42,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=152,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=152,1,スポーツ堂接骨院,name_tel:スポーツ堂接骨院|054-266-6177,503,0,,45,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=153,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=153,4,志田鍼灸接骨院|高山接骨院|デイサービス季の結び|八坂北接骨院・はりきゅう院,name_tel:志田鍼灸接骨院|054-367-0769|name_tel:高山接骨院|054-369-5551|name_tel:デイサービス季の結び|054-361-0020|name_tel:八坂北接骨院・はりきゅう院|054-376-4900,503,0,,43,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=16,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=16,2,鍼灸接骨院ぷらな21|はやし鍼灸整骨院,name_tel:鍼灸接骨院ぷらな21|052-710-1121|name_tel:はやし鍼灸整骨院|052-796-5560,503,0,,43,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=2,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=2,3,公益社団法人会員 森川接骨院|うめの接骨院|大口接骨院,name_tel:公益社団法人会員森川接骨院|052-901-8808|name_tel:うめの接骨院|052-912-2138|name_tel:大口接骨院|052-911-3555,503,0,,43,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=20,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=20,1,しばた接骨院,name_tel:しばた接骨院|0561-76-4889,503,0,,50,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=21,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=21,6,たけ鍼灸院|ふくなが接骨院|こんどう接骨院|さざん接骨院|まつおか接骨院,name_tel:たけ鍼灸院|0568-53-3903|name_tel:ふくなが接骨院|0568-89-5033|name_tel:こんどう接骨院|0568-31-0080|name_tel:さざん接骨院|0568-52-0070|name_tel:まつおか接骨院|0568-31-5600,503,0,,56,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
2026-05-27T15:48:49.206Z,iryou_map,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=22,http://www.iryou-map.co.jp/search/kamoku/step3.php?kamoku=00019&area=22,1,はらやま接骨院,name_tel:はらやま接骨院|0561-89-7088,503,0,,48,316,iso-8859-1,503 Service Temporarily Unavailable,,1,Service Temporarily Unavailable,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,24,6,53,0,35,0,0,18,E,接続/HTTP要確認:503; HTTPSではない; viewportなし; レスポンシブCSS弱い; descriptionなし; 電話情報弱い; 住所/アクセス情報弱い; 診療時間情報弱い; SNSリンク未検出
